image_path,source_dataset,original_label,disease_name,class_id,split
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1933.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_45_3473696.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10874_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_94_5517058.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\315.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3436_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2860.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2377_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_379_8385603.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11136_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_325_5401809.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_34_2817660.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10587_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\070.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10966_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3427_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3389_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1411_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_190_3033991.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10232_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3430_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_746.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1248.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\1211_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_310_6988275.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_233_3404764.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2586_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2550.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_277_6049716.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_388_9965271.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\188.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3378_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10694_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2806_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11425_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2319.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2396_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10640_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2748_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3420_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2383_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11304_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\2006_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1431_right.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\041.jpg,GlaucomaFundusImaging/ORIGA,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_657.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\237.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11471_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_370_5205357.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10391_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10832_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1896.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11317_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\2122_left.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2484_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2681_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_189_3602727.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\2193_right.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\087.jpg,GlaucomaFundusImaging/ORIGA,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\cataract_062.png,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2826.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2403_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2408.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\593.jpg,GlaucomaFundusImaging/ORIGA,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2839.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1687.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_152_3014051.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\2098_left.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1894.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\2165_right.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_259_9254323.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2139.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\576.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10116_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1344.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1959_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2478_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_311_7054330.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3266_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2764_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\Glaucoma_016.png,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10407_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11443_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\Glaucoma_051.png,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10626_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2529.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_816.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\469.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_12.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_535.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\2243_left.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_2078.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1474_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2603_left.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10312_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_123_6574789.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\017.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1269_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_16_8423210.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\3238_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1290_right.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\1272_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\1220_left.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10479_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\normal\2334_right.jpg,Eye Disease detection,normal,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_111_1685203.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\2240_left.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1922.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\10340_left.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_395_9075896.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\glaucoma\_86_1386374.jpg,Eye Disease detection,glaucoma,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_49_1539697.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_1931.jpg,GlaucomaFundusImaging/G1020,1,Glaucoma,3,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\ORIGA\Images\104.jpg,GlaucomaFundusImaging/ORIGA,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\2134_right.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\GlaucomaFundusImaging\G1020\Images\image_48.jpg,GlaucomaFundusImaging/G1020,0,Normal,0,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\cataract\_377_1993330.jpg,Eye Disease detection,cataract,Cataract,1,train
d:\Practice Projects\Disease Detection\dataset\Eye Disease detection\diabetic_retinopathy\11455_right.jpeg,Eye Disease detection,diabetic_retinopathy,Diabetic Retinopathy,2,train
